#id,x,y,z,u,v,w
103,-48.0000000000,9.50000000000,0.00000000000,0.,0.0,0.
104,-48.0000000000,9.75000000000,0.00000000000,0.,0.0,0.
105,-48.0000000000,10.0000000000,0.00000000000,0.,0.0,0.
106,-48.0000000000,10.2500000000,0.00000000000,0.,0.0,0.
107,-48.0000000000,10.5000000000,0.00000000000,0.,0.0,0.
108,-48.0000000000,10.7500000000,0.00000000000,0.,0.0,0.
109,-48.0000000000,11.0000000000,0.00000000000,0.,0.0,0.
110,-48.0000000000,11.2500000000,0.00000000000,0.,0.0,0.
111,-48.0000000000,11.5000000000,0.00000000000,0.,0.0,0.
112,-48.0000000000,11.7500000000,0.00000000000,0.,0.0,0.
113,-48.0000000000,12.0000000000,0.00000000000,0.,0.0,0.
114,-48.0000000000,12.2500000000,0.00000000000,0.,0.0,0.
115,-48.0000000000,12.5000000000,0.00000000000,0.,0.0,0.
116,-48.0000000000,12.7500000000,0.00000000000,0.,0.0,0.
117,-48.0000000000,13.0000000000,0.00000000000,0.,0.0,0.
118,-48.0000000000,13.2500000000,0.00000000000,0.,0.0,0.
119,-48.0000000000,13.5000000000,0.00000000000,0.,0.0,0.
120,-48.0000000000,13.7500000000,0.00000000000,0.,0.0,0.
121,-48.0000000000,14.0000000000,0.00000000000,0.,0.0,0.
122,-48.0000000000,14.2500000000,0.00000000000,0.,0.0,0.
123,-48.0000000000,14.5000000000,0.00000000000,0.,0.0,0.
124,-48.0000000000,14.7500000000,0.00000000000,0.,0.0,0.
125,-48.0000000000,15.0000000000,0.00000000000,0.,0.0,0.
126,-48.0000000000,15.2500000000,0.00000000000,0.,0.0,0.
127,-48.0000000000,15.5000000000,0.00000000000,0.,0.0,0.
128,-48.0000000000,15.7500000000,0.00000000000,0.,0.0,0.
129,-48.0000000000,16.0000000000,0.00000000000,0.,0.0,0.
130,-48.0000000000,16.2500000000,0.00000000000,0.,0.0,0.
131,-48.0000000000,16.5000000000,0.00000000000,0.,0.0,0.
132,-48.0000000000,16.7500000000,0.00000000000,0.,0.0,0.
133,-48.0000000000,17.0000000000,0.00000000000,0.,0.0,0.
134,-48.0000000000,17.2500000000,0.00000000000,0.,0.0,0.
135,-48.0000000000,17.5000000000,0.00000000000,0.,0.0,0.
136,-48.0000000000,17.7500000000,0.00000000000,0.,0.0,0.
137,-48.0000000000,18.0000000000,0.00000000000,0.,0.0,0.
138,-48.0000000000,18.2500000000,0.00000000000,0.,0.0,0.
139,-48.0000000000,18.5000000000,0.00000000000,0.,0.0,0.
140,-48.0000000000,18.7500000000,0.00000000000,0.,0.0,0.
141,-48.0000000000,19.0000000000,0.00000000000,0.,0.0,0.
142,-48.0000000000,19.2500000000,0.00000000000,0.,0.0,0.
143,-48.0000000000,19.5000000000,0.00000000000,0.,0.0,0.
144,-48.0000000000,19.7500000000,0.00000000000,0.,0.0,0.
145,-48.0000000000,20.0000000000,0.00000000000,0.,0.0,0.
146,-48.0000000000,20.2500000000,0.00000000000,0.,0.0,0.
147,-48.0000000000,20.5000000000,0.00000000000,0.,0.0,0.
148,-48.0000000000,20.7500000000,0.00000000000,0.,0.0,0.
149,-48.0000000000,21.0000000000,0.00000000000,0.,0.0,0.
150,-48.0000000000,21.2500000000,0.00000000000,0.,0.0,0.
151,-48.0000000000,21.5000000000,0.00000000000,0.,0.0,0.
152,-48.0000000000,21.7500000000,0.00000000000,0.,0.0,0.
153,-48.0000000000,22.0000000000,0.00000000000,0.,0.0,0.
154,-48.0000000000,22.2500000000,0.00000000000,0.,0.0,0.
155,-48.0000000000,22.5000000000,0.00000000000,0.,0.0,0.
156,-48.0000000000,22.7500000000,0.00000000000,0.,0.0,0.
157,-48.0000000000,23.0000000000,0.00000000000,0.,0.0,0.
158,-48.0000000000,23.2500000000,0.00000000000,0.,0.0,0.
159,-48.0000000000,23.5000000000,0.00000000000,0.,0.0,0.
160,-48.0000000000,23.7500000000,0.00000000000,0.,0.0,0.
161,-48.0000000000,24.0000000000,0.00000000000,0.,0.0,0.
162,-48.0000000000,24.2500000000,0.00000000000,0.,0.0,0.
163,-48.0000000000,24.5000000000,0.00000000000,0.,0.0,0.
164,-48.0000000000,24.7500000000,0.00000000000,0.,0.0,0.
165,-48.0000000000,25.0000000000,0.00000000000,0.,0.0,0.
166,-48.0000000000,25.2500000000,0.00000000000,0.,0.0,0.
167,-48.0000000000,25.5000000000,0.00000000000,0.,0.0,0.
168,-48.0000000000,25.7500000000,0.00000000000,0.,0.0,0.
169,-48.0000000000,26.0000000000,0.00000000000,0.,0.0,0.
170,-48.0000000000,26.2500000000,0.00000000000,0.,0.0,0.
171,-48.0000000000,26.5000000000,0.00000000000,0.,0.0,0.
172,-48.0000000000,26.7500000000,0.00000000000,0.,0.0,0.
173,-48.0000000000,27.0000000000,0.00000000000,0.,0.0,0.
174,-48.0000000000,27.2500000000,0.00000000000,0.,0.0,0.
175,-48.0000000000,27.5000000000,0.00000000000,0.,0.0,0.
176,-48.0000000000,27.7500000000,0.00000000000,0.,0.0,0.
177,-48.0000000000,28.0000000000,0.00000000000,0.,0.0,0.
178,-48.0000000000,28.2500000000,0.00000000000,0.,0.0,0.
179,-48.0000000000,28.5000000000,0.00000000000,0.,0.0,0.
180,-48.0000000000,28.7500000000,0.00000000000,0.,0.0,0.
181,-48.0000000000,29.0000000000,0.00000000000,0.,0.0,0.
182,-48.0000000000,29.2500000000,0.00000000000,0.,0.0,0.
183,-48.0000000000,29.5000000000,0.00000000000,0.,0.0,0.
184,-48.0000000000,29.7500000000,0.00000000000,0.,0.0,0.
185,-48.0000000000,30.0000000000,0.00000000000,0.,0.0,0.
186,-48.0000000000,30.2500000000,0.00000000000,0.,0.0,0.
187,-48.0000000000,30.5000000000,0.00000000000,0.,0.0,0.
188,-48.0000000000,30.7500000000,0.00000000000,0.,0.0,0.
189,-48.0000000000,31.0000000000,0.00000000000,0.,0.0,0.
190,-48.0000000000,31.2500000000,0.00000000000,0.,0.0,0.
191,-48.0000000000,31.5000000000,0.00000000000,0.,0.0,0.
192,-48.0000000000,31.7500000000,0.00000000000,0.,0.0,0.
193,-64.0000000000,32.0000000000,0.00000000000,0.,16.0,0.
194,-48.2500000000,32.0000000000,0.00000000000,0.,0.25,0.
195,-48.5000000000,32.0000000000,0.00000000000,0.,0.5,0.
196,-48.7500000000,32.0000000000,0.00000000000,0.,0.75,0.
197,-49.0000000000,32.0000000000,0.00000000000,0.,1.0,0.
198,-49.2500000000,32.0000000000,0.00000000000,0.,1.25,0.
199,-49.5000000000,32.0000000000,0.00000000000,0.,1.5,0.
200,-49.7500000000,32.0000000000,0.00000000000,0.,1.75,0.
201,-50.0000000000,32.0000000000,0.00000000000,0.,2.0,0.
202,-50.2500000000,32.0000000000,0.00000000000,0.,2.25,0.
203,-50.5000000000,32.0000000000,0.00000000000,0.,2.5,0.
204,-50.7500000000,32.0000000000,0.00000000000,0.,2.75,0.
205,-51.0000000000,32.0000000000,0.00000000000,0.,3.0,0.
206,-51.2500000000,32.0000000000,0.00000000000,0.,3.25,0.
207,-51.5000000000,32.0000000000,0.00000000000,0.,3.5,0.
208,-51.7500000000,32.0000000000,0.00000000000,0.,3.75,0.
209,-52.0000000000,32.0000000000,0.00000000000,0.,4.0,0.
210,-52.2500000000,32.0000000000,0.00000000000,0.,4.25,0.
211,-52.5000000000,32.0000000000,0.00000000000,0.,4.5,0.
212,-52.7500000000,32.0000000000,0.00000000000,0.,4.75,0.
213,-53.0000000000,32.0000000000,0.00000000000,0.,5.0,0.
214,-53.2500000000,32.0000000000,0.00000000000,0.,5.25,0.
215,-53.5000000000,32.0000000000,0.00000000000,0.,5.5,0.
216,-53.7500000000,32.0000000000,0.00000000000,0.,5.75,0.
217,-54.0000000000,32.0000000000,0.00000000000,0.,6.0,0.
218,-54.2500000000,32.0000000000,0.00000000000,0.,6.25,0.
219,-54.5000000000,32.0000000000,0.00000000000,0.,6.5,0.
220,-54.7500000000,32.0000000000,0.00000000000,0.,6.75,0.
221,-55.0000000000,32.0000000000,0.00000000000,0.,7.0,0.
222,-55.2500000000,32.0000000000,0.00000000000,0.,7.25,0.
223,-55.5000000000,32.0000000000,0.00000000000,0.,7.5,0.
224,-55.7500000000,32.0000000000,0.00000000000,0.,7.75,0.
225,-56.0000000000,32.0000000000,0.00000000000,0.,8.0,0.
226,-56.2500000000,32.0000000000,0.00000000000,0.,8.25,0.
227,-56.5000000000,32.0000000000,0.00000000000,0.,8.5,0.
228,-56.7500000000,32.0000000000,0.00000000000,0.,8.75,0.
229,-57.0000000000,32.0000000000,0.00000000000,0.,9.0,0.
230,-57.2500000000,32.0000000000,0.00000000000,0.,9.25,0.
231,-57.5000000000,32.0000000000,0.00000000000,0.,9.5,0.
232,-57.7500000000,32.0000000000,0.00000000000,0.,9.75,0.
233,-58.0000000000,32.0000000000,0.00000000000,0.,10.0,0.
234,-58.2500000000,32.0000000000,0.00000000000,0.,10.25,0.
235,-58.5000000000,32.0000000000,0.00000000000,0.,10.5,0.
236,-58.7500000000,32.0000000000,0.00000000000,0.,10.75,0.
237,-59.0000000000,32.0000000000,0.00000000000,0.,11.0,0.
238,-59.2500000000,32.0000000000,0.00000000000,0.,11.25,0.
239,-59.5000000000,32.0000000000,0.00000000000,0.,11.5,0.
240,-59.7500000000,32.0000000000,0.00000000000,0.,11.75,0.
241,-60.0000000000,32.0000000000,0.00000000000,0.,12.0,0.
242,-60.2500000000,32.0000000000,0.00000000000,0.,12.25,0.
243,-60.5000000000,32.0000000000,0.00000000000,0.,12.5,0.
244,-60.7500000000,32.0000000000,0.00000000000,0.,12.75,0.
245,-61.0000000000,32.0000000000,0.00000000000,0.,13.0,0.
246,-61.2500000000,32.0000000000,0.00000000000,0.,13.25,0.
247,-61.5000000000,32.0000000000,0.00000000000,0.,13.5,0.
248,-61.7500000000,32.0000000000,0.00000000000,0.,13.75,0.
249,-62.0000000000,32.0000000000,0.00000000000,0.,14.0,0.
250,-62.2500000000,32.0000000000,0.00000000000,0.,14.25,0.
251,-62.5000000000,32.0000000000,0.00000000000,0.,14.5,0.
252,-62.7500000000,32.0000000000,0.00000000000,0.,14.75,0.
253,-63.0000000000,32.0000000000,0.00000000000,0.,15.0,0.
254,-63.2500000000,32.0000000000,0.00000000000,0.,15.25,0.
255,-63.5000000000,32.0000000000,0.00000000000,0.,15.5,0.
256,-63.7500000000,32.0000000000,0.00000000000,0.,15.75,0.
257,-64.0000000000,31.7500000000,0.00000000000,0.,16.0,0.
258,-64.0000000000,31.5000000000,0.00000000000,0.,16.0,0.
259,-64.0000000000,31.2500000000,0.00000000000,0.,16.0,0.
260,-64.0000000000,31.0000000000,0.00000000000,0.,16.0,0.
261,-64.0000000000,30.7500000000,0.00000000000,0.,16.0,0.
262,-64.0000000000,30.5000000000,0.00000000000,0.,16.0,0.
263,-64.0000000000,30.2500000000,0.00000000000,0.,16.0,0.
264,-64.0000000000,30.0000000000,0.00000000000,0.,16.0,0.
265,-64.0000000000,29.7500000000,0.00000000000,0.,16.0,0.
266,-64.0000000000,29.5000000000,0.00000000000,0.,16.0,0.
267,-64.0000000000,29.2500000000,0.00000000000,0.,16.0,0.
268,-64.0000000000,29.0000000000,0.00000000000,0.,16.0,0.
269,-64.0000000000,28.7500000000,0.00000000000,0.,16.0,0.
270,-64.0000000000,28.5000000000,0.00000000000,0.,16.0,0.
271,-64.0000000000,28.2500000000,0.00000000000,0.,16.0,0.
272,-64.0000000000,28.0000000000,0.00000000000,0.,16.0,0.
273,-64.0000000000,27.7500000000,0.00000000000,0.,16.0,0.
274,-64.0000000000,27.5000000000,0.00000000000,0.,16.0,0.
275,-64.0000000000,27.2500000000,0.00000000000,0.,16.0,0.
276,-64.0000000000,27.0000000000,0.00000000000,0.,16.0,0.
277,-64.0000000000,26.7500000000,0.00000000000,0.,16.0,0.
278,-64.0000000000,26.5000000000,0.00000000000,0.,16.0,0.
279,-64.0000000000,26.2500000000,0.00000000000,0.,16.0,0.
280,-64.0000000000,26.0000000000,0.00000000000,0.,16.0,0.
281,-64.0000000000,25.7500000000,0.00000000000,0.,16.0,0.
282,-64.0000000000,25.5000000000,0.00000000000,0.,16.0,0.
283,-64.0000000000,25.2500000000,0.00000000000,0.,16.0,0.
284,-64.0000000000,25.0000000000,0.00000000000,0.,16.0,0.
285,-64.0000000000,24.7500000000,0.00000000000,0.,16.0,0.
286,-64.0000000000,24.5000000000,0.00000000000,0.,16.0,0.
287,-64.0000000000,24.2500000000,0.00000000000,0.,16.0,0.
288,-64.0000000000,24.0000000000,0.00000000000,0.,16.0,0.
289,-64.0000000000,23.7500000000,0.00000000000,0.,16.0,0.
290,-64.0000000000,23.5000000000,0.00000000000,0.,16.0,0.
291,-64.0000000000,23.2500000000,0.00000000000,0.,16.0,0.
292,-64.0000000000,23.0000000000,0.00000000000,0.,16.0,0.
293,-64.0000000000,22.7500000000,0.00000000000,0.,16.0,0.
294,-64.0000000000,22.5000000000,0.00000000000,0.,16.0,0.
295,-64.0000000000,22.2500000000,0.00000000000,0.,16.0,0.
296,-64.0000000000,22.0000000000,0.00000000000,0.,16.0,0.
297,-64.0000000000,21.7500000000,0.00000000000,0.,16.0,0.
298,-64.0000000000,21.5000000000,0.00000000000,0.,16.0,0.
299,-64.0000000000,21.2500000000,0.00000000000,0.,16.0,0.
300,-64.0000000000,21.0000000000,0.00000000000,0.,16.0,0.
301,-64.0000000000,20.7500000000,0.00000000000,0.,16.0,0.
302,-64.0000000000,20.5000000000,0.00000000000,0.,16.0,0.
303,-64.0000000000,20.2500000000,0.00000000000,0.,16.0,0.
304,-64.0000000000,20.0000000000,0.00000000000,0.,16.0,0.
305,-64.0000000000,19.7500000000,0.00000000000,0.,16.0,0.
306,-64.0000000000,19.5000000000,0.00000000000,0.,16.0,0.
307,-64.0000000000,19.2500000000,0.00000000000,0.,16.0,0.
308,-64.0000000000,19.0000000000,0.00000000000,0.,16.0,0.
309,-64.0000000000,18.7500000000,0.00000000000,0.,16.0,0.
310,-64.0000000000,18.5000000000,0.00000000000,0.,16.0,0.
311,-64.0000000000,18.2500000000,0.00000000000,0.,16.0,0.
312,-64.0000000000,18.0000000000,0.00000000000,0.,16.0,0.
313,-64.0000000000,17.7500000000,0.00000000000,0.,16.0,0.
314,-64.0000000000,17.5000000000,0.00000000000,0.,16.0,0.
315,-64.0000000000,17.2500000000,0.00000000000,0.,16.0,0.
316,-64.0000000000,17.0000000000,0.00000000000,0.,16.0,0.
317,-64.0000000000,16.7500000000,0.00000000000,0.,16.0,0.
318,-64.0000000000,16.5000000000,0.00000000000,0.,16.0,0.
319,-64.0000000000,16.2500000000,0.00000000000,0.,16.0,0.
320,-64.0000000000,16.0000000000,0.00000000000,0.,16.0,0.
321,-64.0000000000,15.7500000000,0.00000000000,0.,16.0,0.
322,-64.0000000000,15.5000000000,0.00000000000,0.,16.0,0.
323,-64.0000000000,15.2500000000,0.00000000000,0.,16.0,0.
324,-64.0000000000,15.0000000000,0.00000000000,0.,16.0,0.
325,-64.0000000000,14.7500000000,0.00000000000,0.,16.0,0.
326,-64.0000000000,14.5000000000,0.00000000000,0.,16.0,0.
327,-64.0000000000,14.2500000000,0.00000000000,0.,16.0,0.
328,-64.0000000000,14.0000000000,0.00000000000,0.,16.0,0.
329,-64.0000000000,13.7500000000,0.00000000000,0.,16.0,0.
330,-64.0000000000,13.5000000000,0.00000000000,0.,16.0,0.
331,-64.0000000000,13.2500000000,0.00000000000,0.,16.0,0.
332,-64.0000000000,13.0000000000,0.00000000000,0.,16.0,0.
333,-64.0000000000,12.7500000000,0.00000000000,0.,16.0,0.
334,-64.0000000000,12.5000000000,0.00000000000,0.,16.0,0.
335,-64.0000000000,12.2500000000,0.00000000000,0.,16.0,0.
336,-64.0000000000,12.0000000000,0.00000000000,0.,16.0,0.
337,-64.0000000000,11.7500000000,0.00000000000,0.,16.0,0.
338,-64.0000000000,11.5000000000,0.00000000000,0.,16.0,0.
339,-64.0000000000,11.2500000000,0.00000000000,0.,16.0,0.
340,-64.0000000000,11.0000000000,0.00000000000,0.,16.0,0.
341,-64.0000000000,10.7500000000,0.00000000000,0.,16.0,0.
342,-64.0000000000,10.5000000000,0.00000000000,0.,16.0,0.
343,-64.0000000000,10.2500000000,0.00000000000,0.,16.0,0.
344,-64.0000000000,10.0000000000,0.00000000000,0.,16.0,0.
345,-64.0000000000,9.75000000000,0.00000000000,0.,16.0,0.
346,-64.0000000000,9.50000000000,0.00000000000,0.,16.0,0.
347,-64.0000000000,9.25000000000,0.00000000000,0.,16.0,0.
348,-64.0000000000,9.00000000000,0.00000000000,0.,16.0,0.
349,-64.0000000000,8.75000000000,0.00000000000,0.,16.0,0.
350,-64.0000000000,8.50000000000,0.00000000000,0.,16.0,0.
351,-64.0000000000,8.25000000000,0.00000000000,0.,16.0,0.
352,-64.0000000000,8.00000000000,0.00000000000,0.,16.0,0.
353,-64.0000000000,7.75000000000,0.00000000000,0.,16.0,0.
354,-64.0000000000,7.50000000000,0.00000000000,0.,16.0,0.
355,-64.0000000000,7.25000000000,0.00000000000,0.,16.0,0.
356,-64.0000000000,7.00000000000,0.00000000000,0.,16.0,0.
357,-64.0000000000,6.75000000000,0.00000000000,0.,16.0,0.
358,-64.0000000000,6.50000000000,0.00000000000,0.,16.0,0.
359,-64.0000000000,6.25000000000,0.00000000000,0.,16.0,0.
360,-64.0000000000,6.00000000000,0.00000000000,0.,16.0,0.
361,-64.0000000000,5.75000000000,0.00000000000,0.,16.0,0.
362,-64.0000000000,5.50000000000,0.00000000000,0.,16.0,0.
363,-64.0000000000,5.25000000000,0.00000000000,0.,16.0,0.
364,-64.0000000000,5.00000000000,0.00000000000,0.,16.0,0.
365,-64.0000000000,4.75000000000,0.00000000000,0.,16.0,0.
366,-64.0000000000,4.50000000000,0.00000000000,0.,16.0,0.
367,-64.0000000000,4.25000000000,0.00000000000,0.,16.0,0.
368,-64.0000000000,4.00000000000,0.00000000000,0.,16.0,0.
369,-64.0000000000,3.75000000000,0.00000000000,0.,16.0,0.
370,-64.0000000000,3.50000000000,0.00000000000,0.,16.0,0.
371,-64.0000000000,3.25000000000,0.00000000000,0.,16.0,0.
372,-64.0000000000,3.00000000000,0.00000000000,0.,16.0,0.
373,-64.0000000000,2.75000000000,0.00000000000,0.,16.0,0.
374,-64.0000000000,2.50000000000,0.00000000000,0.,16.0,0.
375,-64.0000000000,2.25000000000,0.00000000000,0.,16.0,0.
376,-64.0000000000,2.00000000000,0.00000000000,0.,16.0,0.
377,-64.0000000000,1.75000000000,0.00000000000,0.,16.0,0.
378,-64.0000000000,1.50000000000,0.00000000000,0.,16.0,0.
379,-64.0000000000,1.25000000000,0.00000000000,0.,16.0,0.
380,-64.0000000000,1.00000000000,0.00000000000,0.,16.0,0.
381,-64.0000000000,0.750000000000,0.00000000000,0.,16.0,0.
382,-64.0000000000,0.500000000000,0.00000000000,0.,16.0,0.
383,-64.0000000000,0.250000000000,0.00000000000,0.,16.0,0.
384,-63.7500000000,0.250000000000,0.00000000000,0.,15.75,0.
385,-63.7500000000,0.500000000000,0.00000000000,0.,15.75,0.
386,-63.7500000000,0.750000000000,0.00000000000,0.,15.75,0.
387,-63.7500000000,1.00000000000,0.00000000000,0.,15.75,0.
388,-63.7500000000,1.25000000000,0.00000000000,0.,15.75,0.
389,-63.7500000000,1.50000000000,0.00000000000,0.,15.75,0.
390,-63.7500000000,1.75000000000,0.00000000000,0.,15.75,0.
391,-63.7500000000,2.00000000000,0.00000000000,0.,15.75,0.
392,-63.7500000000,2.25000000000,0.00000000000,0.,15.75,0.
393,-63.7500000000,2.50000000000,0.00000000000,0.,15.75,0.
394,-63.7500000000,2.75000000000,0.00000000000,0.,15.75,0.
395,-63.7500000000,3.00000000000,0.00000000000,0.,15.75,0.
396,-63.7500000000,3.25000000000,0.00000000000,0.,15.75,0.
397,-63.7500000000,3.50000000000,0.00000000000,0.,15.75,0.
398,-63.7500000000,3.75000000000,0.00000000000,0.,15.75,0.
399,-63.7500000000,4.00000000000,0.00000000000,0.,15.75,0.
400,-63.7500000000,4.25000000000,0.00000000000,0.,15.75,0.
401,-63.7500000000,4.50000000000,0.00000000000,0.,15.75,0.
402,-63.7500000000,4.75000000000,0.00000000000,0.,15.75,0.
403,-63.7500000000,5.00000000000,0.00000000000,0.,15.75,0.
404,-63.7500000000,5.25000000000,0.00000000000,0.,15.75,0.
405,-63.7500000000,5.50000000000,0.00000000000,0.,15.75,0.
406,-63.7500000000,5.75000000000,0.00000000000,0.,15.75,0.
407,-63.7500000000,6.00000000000,0.00000000000,0.,15.75,0.
408,-63.7500000000,6.25000000000,0.00000000000,0.,15.75,0.
409,-63.7500000000,6.50000000000,0.00000000000,0.,15.75,0.
