#id,x,y,z,u,v,w
167,-62.65,12.0,0,-11.9956892172,0.,0.
168,-62.65,12.25,0,-12.2455994092,0.,0.
169,-62.65,12.5,0,-12.4955096012,0.,0.
170,-62.65,12.75,0,-12.7454197932,0.,0.
171,-62.65,13.0,0,-12.9953299853,0.,0.
172,-62.65,13.25,0,-13.2452401773,0.,0.
173,-62.65,13.5,0,-13.4951503693,0.,0.
174,-62.65,13.75,0,-13.7450605613,0.,0.
175,-62.65,14.0,0,-13.9949707534,0.,0.
176,-62.65,14.25,0,-14.2448809454,0.,0.
177,-62.65,14.5,0,-14.4947911374,0.,0.
178,-62.65,14.75,0,-14.7447013294,0.,0.
179,-62.65,15.0,0,-14.9946115214,0.,0.
180,-62.65,15.25,0,-15.2445217135,0.,0.
181,-62.65,15.5,0,-15.4944319055,0.,0.
182,-62.65,15.75,0,-15.7443420975,0.,0.
183,-62.65,16.0,0,-15.9942522895,0.,0.
184,-62.65,16.25,0,-16.2441624816,0.,0.
185,-62.65,16.5,0,-16.4940726736,0.,0.
186,-62.65,16.75,0,-16.7439828656,0.,0.
187,-62.65,17.0,0,-16.9938930576,0.,0.
188,-62.65,17.25,0,-17.2438032497,0.,0.
189,-62.65,17.5,0,-17.4937134417,0.,0.
190,-62.65,17.75,0,-17.7436236337,0.,0.
191,-62.65,18.0,0,-17.9935338257,0.,0.
192,-62.65,18.25,0,-18.2434440178,0.,0.
193,-62.65,18.5,0,-18.4933542098,0.,0.
194,-62.65,18.75,0,-18.7432644018,0.,0.
195,-62.65,19.0,0,-18.9931745938,0.,0.
196,-62.65,19.25,0,-19.2430847859,0.,0.
197,-62.65,19.5,0,-19.4929949779,0.,0.
198,-62.65,19.75,0,-19.7429051699,0.,0.
199,-62.65,20.0,0,-19.9928153619,0.,0.
200,-62.65,20.25,0,-20.242725554,0.,0.
201,-62.65,20.5,0,-20.492635746,0.,0.
202,-62.65,20.75,0,-20.742545938,0.,0.
203,-62.65,21.0,0,-20.99245613,0.,0.
204,-62.65,21.25,0,-21.2423663221,0.,0.
205,-62.65,21.5,0,-21.4922765141,0.,0.
206,-62.65,21.75,0,-21.7421867061,0.,0.
207,-62.65,22.0,0,-21.9920968981,0.,0.
208,-62.65,22.25,0,-22.2420070902,0.,0.
209,-62.65,22.5,0,-22.4919172822,0.,0.
210,-62.65,22.75,0,-22.7418274742,0.,0.
211,-62.65,23.0,0,-22.9917376662,0.,0.
212,-62.65,23.25,0,-23.2416478582,0.,0.
213,-62.65,23.5,0,-23.4915580503,0.,0.
214,-62.65,23.75,0,-23.7414682423,0.,0.
215,-62.65,24.0,0,-23.9913784343,0.,0.
216,-62.65,24.25,0,-24.2412886263,0.,0.
217,-62.65,24.5,0,-24.4911988184,0.,0.
218,-62.65,24.75,0,-24.7411090104,0.,0.
219,-62.65,25.0,0,-24.9910192024,0.,0.
220,-62.65,25.25,0,-25.2409293944,0.,0.
221,-62.65,25.5,0,-25.4908395865,0.,0.
222,-62.65,25.75,0,-25.7407497785,0.,0.
223,-62.65,26.0,0,-25.9906599705,0.,0.
224,-62.65,26.25,0,-26.2405701625,0.,0.
225,-62.65,26.5,0,-26.4904803546,0.,0.
226,-62.65,26.75,0,-26.7403905466,0.,0.
227,-62.65,27.0,0,-26.9903007386,0.,0.
228,-62.65,27.25,0,-27.2402109306,0.,0.
229,-62.65,27.5,0,-27.4901211227,0.,0.
230,-62.65,27.75,0,-27.7400313147,0.,0.
231,-62.65,28.0,0,-27.9899415067,0.,0.
232,-62.65,28.25,0,-28.2398516987,0.,0.
233,-62.65,28.5,0,-28.4897618908,0.,0.
234,-62.65,28.75,0,-28.7396720828,0.,0.
235,-62.65,29.0,0,-28.9895822748,0.,0.
236,-62.65,29.25,0,-29.2394924668,0.,0.
237,-62.65,29.5,0,-29.4894026589,0.,0.
238,-62.65,29.75,0,-29.7393128509,0.,0.
239,-62.65,30.0,0,-29.9892230429,0.,0.
240,-62.4,0.25,0,-0.247919676714,0.,0.
241,-62.4,0.5,0,-0.495839353428,0.,0.
242,-62.4,0.75,0,-0.743759030143,0.,0.
243,-62.4,1.0,0,-0.991678706857,0.,0.
244,-62.4,1.25,0,-1.23959838357,0.,0.
245,-62.4,1.5,0,-1.48751806029,0.,0.
246,-62.4,1.75,0,-1.735437737,0.,0.
247,-62.4,2.0,0,-1.98335741371,0.,0.
248,-62.4,2.25,0,-2.23127709043,0.,0.
249,-62.4,2.5,0,-2.47919676714,0.,0.
250,-62.4,2.75,0,-2.72711644386,0.,0.
251,-62.4,3.0,0,-2.97503612057,0.,0.
252,-62.4,3.25,0,-3.22295579728,0.,0.
253,-62.4,3.5,0,-3.470875474,0.,0.
254,-62.4,3.75,0,-3.71879515071,0.,0.
255,-62.4,4.0,0,-3.96671482743,0.,0.
256,-62.4,4.25,0,-4.21463450414,0.,0.
257,-62.4,4.5,0,-4.46255418086,0.,0.
258,-62.4,4.75,0,-4.71047385757,0.,0.
259,-62.4,5.0,0,-4.95839353428,0.,0.
260,-62.4,5.25,0,-5.206313211,0.,0.
261,-62.4,5.5,0,-5.45423288771,0.,0.
262,-62.4,5.75,0,-5.70215256443,0.,0.
263,-62.4,6.0,0,-5.95007224114,0.,0.
264,-62.4,6.25,0,-6.19799191786,0.,0.
265,-62.4,6.5,0,-6.44591159457,0.,0.
266,-62.4,6.75,0,-6.69383127128,0.,0.
267,-62.4,7.0,0,-6.941750948,0.,0.
268,-62.4,7.25,0,-7.18967062471,0.,0.
269,-62.4,7.5,0,-7.43759030143,0.,0.
270,-62.4,7.75,0,-7.68550997814,0.,0.
271,-62.4,8.0,0,-7.93342965485,0.,0.
272,-62.4,8.25,0,-8.18134933157,0.,0.
273,-62.4,8.5,0,-8.42926900828,0.,0.
274,-62.4,8.75,0,-8.677188685,0.,0.
275,-62.4,9.0,0,-8.92510836171,0.,0.
276,-62.4,9.25,0,-9.17302803843,0.,0.
277,-62.4,9.5,0,-9.42094771514,0.,0.
278,-62.4,9.75,0,-9.66886739185,0.,0.
279,-62.4,10.0,0,-9.91678706857,0.,0.
280,-62.4,10.25,0,-10.1647067453,0.,0.
281,-62.4,10.5,0,-10.412626422,0.,0.
282,-62.4,10.75,0,-10.6605460987,0.,0.
283,-62.4,11.0,0,-10.9084657754,0.,0.
284,-62.4,11.25,0,-11.1563854521,0.,0.
285,-62.4,11.5,0,-11.4043051289,0.,0.
286,-62.4,11.75,0,-11.6522248056,0.,0.
287,-62.4,12.0,0,-11.9001444823,0.,0.
288,-62.4,12.25,0,-12.148064159,0.,0.
289,-62.4,12.5,0,-12.3959838357,0.,0.
290,-62.4,12.75,0,-12.6439035124,0.,0.
291,-62.4,13.0,0,-12.8918231891,0.,0.
292,-62.4,13.25,0,-13.1397428659,0.,0.
293,-62.4,13.5,0,-13.3876625426,0.,0.
294,-62.4,13.75,0,-13.6355822193,0.,0.
295,-62.4,14.0,0,-13.883501896,0.,0.
296,-62.4,14.25,0,-14.1314215727,0.,0.
297,-62.4,14.5,0,-14.3793412494,0.,0.
298,-62.4,14.75,0,-14.6272609261,0.,0.
299,-62.4,15.0,0,-14.8751806029,0.,0.
300,-62.4,15.25,0,-15.1231002796,0.,0.
301,-62.4,15.5,0,-15.3710199563,0.,0.
302,-62.4,15.75,0,-15.618939633,0.,0.
303,-62.4,16.0,0,-15.8668593097,0.,0.
304,-62.4,16.25,0,-16.1147789864,0.,0.
305,-62.4,16.5,0,-16.3626986631,0.,0.
306,-62.4,16.75,0,-16.6106183399,0.,0.
307,-62.4,17.0,0,-16.8585380166,0.,0.
308,-62.4,17.25,0,-17.1064576933,0.,0.
309,-62.4,17.5,0,-17.35437737,0.,0.
310,-62.4,17.75,0,-17.6022970467,0.,0.
311,-62.4,18.0,0,-17.8502167234,0.,0.
312,-62.4,18.25,0,-18.0981364001,0.,0.
313,-62.4,18.5,0,-18.3460560769,0.,0.
314,-62.4,18.75,0,-18.5939757536,0.,0.
315,-62.4,19.0,0,-18.8418954303,0.,0.
316,-62.4,19.25,0,-19.089815107,0.,0.
317,-62.4,19.5,0,-19.3377347837,0.,0.
318,-62.4,19.75,0,-19.5856544604,0.,0.
319,-62.4,20.0,0,-19.8335741371,0.,0.
320,-62.4,20.25,0,-20.0814938139,0.,0.
321,-62.4,20.5,0,-20.3294134906,0.,0.
322,-62.4,20.75,0,-20.5773331673,0.,0.
323,-62.4,21.0,0,-20.825252844,0.,0.
324,-62.4,21.25,0,-21.0731725207,0.,0.
325,-62.4,21.5,0,-21.3210921974,0.,0.
326,-62.4,21.75,0,-21.5690118741,0.,0.
327,-62.4,22.0,0,-21.8169315509,0.,0.
328,-62.4,22.25,0,-22.0648512276,0.,0.
329,-62.4,22.5,0,-22.3127709043,0.,0.
330,-62.4,22.75,0,-22.560690581,0.,0.
331,-62.4,23.0,0,-22.8086102577,0.,0.
332,-62.4,23.25,0,-23.0565299344,0.,0.
333,-62.4,23.5,0,-23.3044496111,0.,0.
334,-62.4,23.75,0,-23.5523692878,0.,0.
335,-62.4,24.0,0,-23.8002889646,0.,0.
336,-62.4,24.25,0,-24.0482086413,0.,0.
337,-62.4,24.5,0,-24.296128318,0.,0.
338,-62.4,24.75,0,-24.5440479947,0.,0.
339,-62.4,25.0,0,-24.7919676714,0.,0.
340,-62.4,25.25,0,-25.0398873481,0.,0.
341,-62.4,25.5,0,-25.2878070248,0.,0.
342,-62.4,25.75,0,-25.5357267016,0.,0.
343,-62.4,26.0,0,-25.7836463783,0.,0.
344,-62.4,26.25,0,-26.031566055,0.,0.
345,-62.4,26.5,0,-26.2794857317,0.,0.
346,-62.4,26.75,0,-26.5274054084,0.,0.
347,-62.4,27.0,0,-26.7753250851,0.,0.
348,-62.4,27.25,0,-27.0232447618,0.,0.
349,-62.4,27.5,0,-27.2711644386,0.,0.
350,-62.4,27.75,0,-27.5190841153,0.,0.
351,-62.4,28.0,0,-27.767003792,0.,0.
352,-62.4,28.25,0,-28.0149234687,0.,0.
353,-62.4,28.5,0,-28.2628431454,0.,0.
354,-62.4,28.75,0,-28.5107628221,0.,0.
355,-62.4,29.0,0,-28.7586824988,0.,0.
356,-62.4,29.25,0,-29.0066021756,0.,0.
357,-62.4,29.5,0,-29.2545218523,0.,0.
358,-62.4,29.75,0,-29.502441529,0.,0.
359,-62.4,30.0,0,-29.7503612057,0.,0.
360,-62.15,0.25,0,-0.245937120282,0.,0.
361,-62.15,0.5,0,-0.491874240564,0.,0.
362,-62.15,0.75,0,-0.737811360846,0.,0.
363,-62.15,1.0,0,-0.983748481128,0.,0.
364,-62.15,1.25,0,-1.22968560141,0.,0.
365,-62.15,1.5,0,-1.47562272169,0.,0.
366,-62.15,1.75,0,-1.72155984197,0.,0.
367,-62.15,2.0,0,-1.96749696226,0.,0.
368,-62.15,2.25,0,-2.21343408254,0.,0.
369,-62.15,2.5,0,-2.45937120282,0.,0.
370,-62.15,2.75,0,-2.7053083231,0.,0.
371,-62.15,3.0,0,-2.95124544338,0.,0.
372,-62.15,3.25,0,-3.19718256367,0.,0.
373,-62.15,3.5,0,-3.44311968395,0.,0.
374,-62.15,3.75,0,-3.68905680423,0.,0.
375,-62.15,4.0,0,-3.93499392451,0.,0.
376,-62.15,4.25,0,-4.18093104479,0.,0.
377,-62.15,4.5,0,-4.42686816508,0.,0.
378,-62.15,4.75,0,-4.67280528536,0.,0.
379,-62.15,5.0,0,-4.91874240564,0.,0.
380,-62.15,5.25,0,-5.16467952592,0.,0.
381,-62.15,5.5,0,-5.4106166462,0.,0.
382,-62.15,5.75,0,-5.65655376648,0.,0.
383,-62.15,6.0,0,-5.90249088677,0.,0.
384,-62.15,6.25,0,-6.14842800705,0.,0.
385,-62.15,6.5,0,-6.39436512733,0.,0.
386,-62.15,6.75,0,-6.64030224761,0.,0.
387,-62.15,7.0,0,-6.88623936789,0.,0.
388,-62.15,7.25,0,-7.13217648818,0.,0.
389,-62.15,7.5,0,-7.37811360846,0.,0.
390,-62.15,7.75,0,-7.62405072874,0.,0.
391,-62.15,8.0,0,-7.86998784902,0.,0.
392,-62.15,8.25,0,-8.1159249693,0.,0.
393,-62.15,8.5,0,-8.36186208959,0.,0.
394,-62.15,8.75,0,-8.60779920987,0.,0.
395,-62.15,9.0,0,-8.85373633015,0.,0.
396,-62.15,9.25,0,-9.09967345043,0.,0.
397,-62.15,9.5,0,-9.34561057071,0.,0.
398,-62.15,9.75,0,-9.591547691,0.,0.
399,-62.15,10.0,0,-9.83748481128,0.,0.
400,-62.15,10.25,0,-10.0834219316,0.,0.
401,-62.15,10.5,0,-10.3293590518,0.,0.
402,-62.15,10.75,0,-10.5752961721,0.,0.
403,-62.15,11.0,0,-10.8212332924,0.,0.
404,-62.15,11.25,0,-11.0671704127,0.,0.
405,-62.15,11.5,0,-11.313107533,0.,0.
406,-62.15,11.75,0,-11.5590446533,0.,0.
407,-62.15,12.0,0,-11.8049817735,0.,0.
408,-62.15,12.25,0,-12.0509188938,0.,0.
409,-62.15,12.5,0,-12.2968560141,0.,0.
410,-62.15,12.75,0,-12.5427931344,0.,0.
411,-62.15,13.0,0,-12.7887302547,0.,0.
412,-62.15,13.25,0,-13.0346673749,0.,0.
413,-62.15,13.5,0,-13.2806044952,0.,0.
414,-62.15,13.75,0,-13.5265416155,0.,0.
415,-62.15,14.0,0,-13.7724787358,0.,0.
416,-62.15,14.25,0,-14.0184158561,0.,0.
417,-62.15,14.5,0,-14.2643529764,0.,0.
418,-62.15,14.75,0,-14.5102900966,0.,0.
419,-62.15,15.0,0,-14.7562272169,0.,0.
420,-62.15,15.25,0,-15.0021643372,0.,0.
421,-62.15,15.5,0,-15.2481014575,0.,0.
422,-62.15,15.75,0,-15.4940385778,0.,0.
423,-62.15,16.0,0,-15.739975698,0.,0.
424,-62.15,16.25,0,-15.9859128183,0.,0.
425,-62.15,16.5,0,-16.2318499386,0.,0.
426,-62.15,16.75,0,-16.4777870589,0.,0.
427,-62.15,17.0,0,-16.7237241792,0.,0.
428,-62.15,17.25,0,-16.9696612995,0.,0.
429,-62.15,17.5,0,-17.2155984197,0.,0.
430,-62.15,17.75,0,-17.46153554,0.,0.
431,-62.15,18.0,0,-17.7074726603,0.,0.
432,-62.15,18.25,0,-17.9534097806,0.,0.
433,-62.15,18.5,0,-18.1993469009,0.,0.
434,-62.15,18.75,0,-18.4452840211,0.,0.
435,-62.15,19.0,0,-18.6912211414,0.,0.
436,-62.15,19.25,0,-18.9371582617,0.,0.
437,-62.15,19.5,0,-19.183095382,0.,0.
438,-62.15,19.75,0,-19.4290325023,0.,0.
439,-62.15,20.0,0,-19.6749696226,0.,0.
440,-62.15,20.25,0,-19.9209067428,0.,0.
441,-62.15,20.5,0,-20.1668438631,0.,0.
442,-62.15,20.75,0,-20.4127809834,0.,0.
443,-62.15,21.0,0,-20.6587181037,0.,0.
444,-62.15,21.25,0,-20.904655224,0.,0.
445,-62.15,21.5,0,-21.1505923442,0.,0.
446,-62.15,21.75,0,-21.3965294645,0.,0.
447,-62.15,22.0,0,-21.6424665848,0.,0.
448,-62.15,22.25,0,-21.8884037051,0.,0.
449,-62.15,22.5,0,-22.1343408254,0.,0.
450,-62.15,22.75,0,-22.3802779457,0.,0.
451,-62.15,23.0,0,-22.6262150659,0.,0.
452,-62.15,23.25,0,-22.8721521862,0.,0.
453,-62.15,23.5,0,-23.1180893065,0.,0.
454,-62.15,23.75,0,-23.3640264268,0.,0.
455,-62.15,24.0,0,-23.6099635471,0.,0.
456,-62.15,24.25,0,-23.8559006673,0.,0.
457,-62.15,24.5,0,-24.1018377876,0.,0.
458,-62.15,24.75,0,-24.3477749079,0.,0.
459,-62.15,25.0,0,-24.5937120282,0.,0.
460,-62.15,25.25,0,-24.8396491485,0.,0.
461,-62.15,25.5,0,-25.0855862688,0.,0.
462,-62.15,25.75,0,-25.331523389,0.,0.
463,-62.15,26.0,0,-25.5774605093,0.,0.
464,-62.15,26.25,0,-25.8233976296,0.,0.
465,-62.15,26.5,0,-26.0693347499,0.,0.
466,-62.15,26.75,0,-26.3152718702,0.,0.
467,-62.15,27.0,0,-26.5612089905,0.,0.
468,-62.15,27.25,0,-26.8071461107,0.,0.
469,-62.15,27.5,0,-27.053083231,0.,0.
470,-62.15,27.75,0,-27.2990203513,0.,0.
471,-62.15,28.0,0,-27.5449574716,0.,0.
472,-62.15,28.25,0,-27.7908945919,0.,0.
473,-62.15,28.5,0,-28.0368317121,0.,0.
474,-62.15,28.75,0,-28.2827688324,0.,0.
475,-62.15,29.0,0,-28.5287059527,0.,0.
476,-62.15,29.25,0,-28.774643073,0.,0.
477,-62.15,29.5,0,-29.0205801933,0.,0.
478,-62.15,29.75,0,-29.2665173136,0.,0.
479,-62.15,30.0,0,-29.5124544338,0.,0.
480,-61.9,0.25,0,-0.243962522727,0.,0.
481,-61.9,0.5,0,-0.487925045455,0.,0.
482,-61.9,0.75,0,-0.731887568182,0.,0.
483,-61.9,1.0,0,-0.975850090909,0.,0.
484,-61.9,1.25,0,-1.21981261364,0.,0.
485,-61.9,1.5,0,-1.46377513636,0.,0.
486,-61.9,1.75,0,-1.70773765909,0.,0.
487,-61.9,2.0,0,-1.95170018182,0.,0.
488,-61.9,2.25,0,-2.19566270455,0.,0.
489,-61.9,2.5,0,-2.43962522727,0.,0.
490,-61.9,2.75,0,-2.68358775,0.,0.
491,-61.9,3.0,0,-2.92755027273,0.,0.
492,-61.9,3.25,0,-3.17151279546,0.,0.
493,-61.9,3.5,0,-3.41547531818,0.,0.
494,-61.9,3.75,0,-3.65943784091,0.,0.
495,-61.9,4.0,0,-3.90340036364,0.,0.
496,-61.9,4.25,0,-4.14736288637,0.,0.
497,-61.9,4.5,0,-4.39132540909,0.,0.
498,-61.9,4.75,0,-4.63528793182,0.,0.
499,-61.9,5.0,0,-4.87925045455,0.,0.
500,-61.9,5.25,0,-5.12321297727,0.,0.
501,-61.9,5.5,0,-5.3671755,0.,0.
502,-61.9,5.75,0,-5.61113802273,0.,0.
503,-61.9,6.0,0,-5.85510054546,0.,0.
504,-61.9,6.25,0,-6.09906306818,0.,0.
505,-61.9,6.5,0,-6.34302559091,0.,0.
506,-61.9,6.75,0,-6.58698811364,0.,0.
507,-61.9,7.0,0,-6.83095063637,0.,0.
508,-61.9,7.25,0,-7.07491315909,0.,0.
509,-61.9,7.5,0,-7.31887568182,0.,0.
510,-61.9,7.75,0,-7.56283820455,0.,0.
511,-61.9,8.0,0,-7.80680072728,0.,0.
512,-61.9,8.25,0,-8.05076325,0.,0.
513,-61.9,8.5,0,-8.29472577273,0.,0.
514,-61.9,8.75,0,-8.53868829546,0.,0.
515,-61.9,9.0,0,-8.78265081819,0.,0.
516,-61.9,9.25,0,-9.02661334091,0.,0.
517,-61.9,9.5,0,-9.27057586364,0.,0.
518,-61.9,9.75,0,-9.51453838637,0.,0.
