#id,x,y,z,u,v,w
122,-62.65,0.75,0,0.,25.15,0.
123,-62.65,1.0,0,0.,25.15,0.
124,-62.65,1.25,0,0.,25.15,0.
125,-62.65,1.5,0,0.,25.15,0.
126,-62.65,1.75,0,0.,25.15,0.
127,-62.65,2.0,0,0.,25.15,0.
128,-62.65,2.25,0,0.,25.15,0.
129,-62.65,2.5,0,0.,25.15,0.
130,-62.65,2.75,0,0.,25.15,0.
131,-62.65,3.0,0,0.,25.15,0.
132,-62.65,3.25,0,0.,25.15,0.
133,-62.65,3.5,0,0.,25.15,0.
134,-62.65,3.75,0,0.,25.15,0.
135,-62.65,4.0,0,0.,25.15,0.
136,-62.65,4.25,0,0.,25.15,0.
137,-62.65,4.5,0,0.,25.15,0.
138,-62.65,4.75,0,0.,25.15,0.
139,-62.65,5.0,0,0.,25.15,0.
140,-62.65,5.25,0,0.,25.15,0.
141,-62.65,5.5,0,0.,25.15,0.
142,-62.65,5.75,0,0.,25.15,0.
143,-62.65,6.0,0,0.,25.15,0.
144,-62.65,6.25,0,0.,25.15,0.
145,-62.65,6.5,0,0.,25.15,0.
146,-62.65,6.75,0,0.,25.15,0.
147,-62.65,7.0,0,0.,25.15,0.
148,-62.65,7.25,0,0.,25.15,0.
149,-62.65,7.5,0,0.,25.15,0.
150,-62.65,7.75,0,0.,25.15,0.
151,-62.65,8.0,0,0.,25.15,0.
152,-62.65,8.25,0,0.,25.15,0.
153,-62.65,8.5,0,0.,25.15,0.
154,-62.65,8.75,0,0.,25.15,0.
155,-62.65,9.0,0,0.,25.15,0.
156,-62.65,9.25,0,0.,25.15,0.
157,-62.65,9.5,0,0.,25.15,0.
158,-62.65,9.75,0,0.,25.15,0.
159,-62.65,10.0,0,0.,25.15,0.
160,-62.65,10.25,0,0.,25.15,0.
161,-62.65,10.5,0,0.,25.15,0.
162,-62.65,10.75,0,0.,25.15,0.
163,-62.65,11.0,0,0.,25.15,0.
164,-62.65,11.25,0,0.,25.15,0.
165,-62.65,11.5,0,0.,25.15,0.
166,-62.65,11.75,0,0.,25.15,0.
167,-62.65,12.0,0,0.,25.15,0.
168,-62.65,12.25,0,0.,25.15,0.
169,-62.65,12.5,0,0.,25.15,0.
170,-62.65,12.75,0,0.,25.15,0.
171,-62.65,13.0,0,0.,25.15,0.
172,-62.65,13.25,0,0.,25.15,0.
173,-62.65,13.5,0,0.,25.15,0.
174,-62.65,13.75,0,0.,25.15,0.
175,-62.65,14.0,0,0.,25.15,0.
176,-62.65,14.25,0,0.,25.15,0.
177,-62.65,14.5,0,0.,25.15,0.
178,-62.65,14.75,0,0.,25.15,0.
179,-62.65,15.0,0,0.,25.15,0.
180,-62.65,15.25,0,0.,25.15,0.
181,-62.65,15.5,0,0.,25.15,0.
182,-62.65,15.75,0,0.,25.15,0.
183,-62.65,16.0,0,0.,25.15,0.
184,-62.65,16.25,0,0.,25.15,0.
185,-62.65,16.5,0,0.,25.15,0.
186,-62.65,16.75,0,0.,25.15,0.
187,-62.65,17.0,0,0.,25.15,0.
188,-62.65,17.25,0,0.,25.15,0.
189,-62.65,17.5,0,0.,25.15,0.
190,-62.65,17.75,0,0.,25.15,0.
191,-62.65,18.0,0,0.,25.15,0.
192,-62.65,18.25,0,0.,25.15,0.
193,-62.65,18.5,0,0.,25.15,0.
194,-62.65,18.75,0,0.,25.15,0.
195,-62.65,19.0,0,0.,25.15,0.
196,-62.65,19.25,0,0.,25.15,0.
197,-62.65,19.5,0,0.,25.15,0.
198,-62.65,19.75,0,0.,25.15,0.
199,-62.65,20.0,0,0.,25.15,0.
200,-62.65,20.25,0,0.,25.15,0.
201,-62.65,20.5,0,0.,25.15,0.
202,-62.65,20.75,0,0.,25.15,0.
203,-62.65,21.0,0,0.,25.15,0.
204,-62.65,21.25,0,0.,25.15,0.
205,-62.65,21.5,0,0.,25.15,0.
206,-62.65,21.75,0,0.,25.15,0.
207,-62.65,22.0,0,0.,25.15,0.
208,-62.65,22.25,0,0.,25.15,0.
209,-62.65,22.5,0,0.,25.15,0.
210,-62.65,22.75,0,0.,25.15,0.
211,-62.65,23.0,0,0.,25.15,0.
212,-62.65,23.25,0,0.,25.15,0.
213,-62.65,23.5,0,0.,25.15,0.
214,-62.65,23.75,0,0.,25.15,0.
215,-62.65,24.0,0,0.,25.15,0.
216,-62.65,24.25,0,0.,25.15,0.
217,-62.65,24.5,0,0.,25.15,0.
218,-62.65,24.75,0,0.,25.15,0.
219,-62.65,25.0,0,0.,25.15,0.
220,-62.65,25.25,0,0.,25.15,0.
221,-62.65,25.5,0,0.,25.15,0.
222,-62.65,25.75,0,0.,25.15,0.
223,-62.65,26.0,0,0.,25.15,0.
224,-62.65,26.25,0,0.,25.15,0.
225,-62.65,26.5,0,0.,25.15,0.
226,-62.65,26.75,0,0.,25.15,0.
227,-62.65,27.0,0,0.,25.15,0.
228,-62.65,27.25,0,0.,25.15,0.
229,-62.65,27.5,0,0.,25.15,0.
230,-62.65,27.75,0,0.,25.15,0.
231,-62.65,28.0,0,0.,25.15,0.
232,-62.65,28.25,0,0.,25.15,0.
233,-62.65,28.5,0,0.,25.15,0.
234,-62.65,28.75,0,0.,25.15,0.
235,-62.65,29.0,0,0.,25.15,0.
236,-62.65,29.25,0,0.,25.15,0.
237,-62.65,29.5,0,0.,25.15,0.
238,-62.65,29.75,0,0.,25.15,0.
239,-62.65,30.0,0,0.,25.15,0.
240,-62.4,0.25,0,0.,24.9,0.
241,-62.4,0.5,0,0.,24.9,0.
242,-62.4,0.75,0,0.,24.9,0.
243,-62.4,1.0,0,0.,24.9,0.
244,-62.4,1.25,0,0.,24.9,0.
245,-62.4,1.5,0,0.,24.9,0.
246,-62.4,1.75,0,0.,24.9,0.
247,-62.4,2.0,0,0.,24.9,0.
248,-62.4,2.25,0,0.,24.9,0.
249,-62.4,2.5,0,0.,24.9,0.
250,-62.4,2.75,0,0.,24.9,0.
251,-62.4,3.0,0,0.,24.9,0.
252,-62.4,3.25,0,0.,24.9,0.
253,-62.4,3.5,0,0.,24.9,0.
254,-62.4,3.75,0,0.,24.9,0.
255,-62.4,4.0,0,0.,24.9,0.
256,-62.4,4.25,0,0.,24.9,0.
257,-62.4,4.5,0,0.,24.9,0.
258,-62.4,4.75,0,0.,24.9,0.
259,-62.4,5.0,0,0.,24.9,0.
260,-62.4,5.25,0,0.,24.9,0.
261,-62.4,5.5,0,0.,24.9,0.
262,-62.4,5.75,0,0.,24.9,0.
263,-62.4,6.0,0,0.,24.9,0.
264,-62.4,6.25,0,0.,24.9,0.
265,-62.4,6.5,0,0.,24.9,0.
266,-62.4,6.75,0,0.,24.9,0.
267,-62.4,7.0,0,0.,24.9,0.
268,-62.4,7.25,0,0.,24.9,0.
269,-62.4,7.5,0,0.,24.9,0.
270,-62.4,7.75,0,0.,24.9,0.
271,-62.4,8.0,0,0.,24.9,0.
272,-62.4,8.25,0,0.,24.9,0.
273,-62.4,8.5,0,0.,24.9,0.
274,-62.4,8.75,0,0.,24.9,0.
275,-62.4,9.0,0,0.,24.9,0.
276,-62.4,9.25,0,0.,24.9,0.
277,-62.4,9.5,0,0.,24.9,0.
278,-62.4,9.75,0,0.,24.9,0.
279,-62.4,10.0,0,0.,24.9,0.
280,-62.4,10.25,0,0.,24.9,0.
281,-62.4,10.5,0,0.,24.9,0.
282,-62.4,10.75,0,0.,24.9,0.
283,-62.4,11.0,0,0.,24.9,0.
284,-62.4,11.25,0,0.,24.9,0.
285,-62.4,11.5,0,0.,24.9,0.
286,-62.4,11.75,0,0.,24.9,0.
287,-62.4,12.0,0,0.,24.9,0.
288,-62.4,12.25,0,0.,24.9,0.
289,-62.4,12.5,0,0.,24.9,0.
290,-62.4,12.75,0,0.,24.9,0.
291,-62.4,13.0,0,0.,24.9,0.
292,-62.4,13.25,0,0.,24.9,0.
293,-62.4,13.5,0,0.,24.9,0.
294,-62.4,13.75,0,0.,24.9,0.
295,-62.4,14.0,0,0.,24.9,0.
296,-62.4,14.25,0,0.,24.9,0.
297,-62.4,14.5,0,0.,24.9,0.
298,-62.4,14.75,0,0.,24.9,0.
299,-62.4,15.0,0,0.,24.9,0.
300,-62.4,15.25,0,0.,24.9,0.
301,-62.4,15.5,0,0.,24.9,0.
302,-62.4,15.75,0,0.,24.9,0.
303,-62.4,16.0,0,0.,24.9,0.
304,-62.4,16.25,0,0.,24.9,0.
305,-62.4,16.5,0,0.,24.9,0.
306,-62.4,16.75,0,0.,24.9,0.
307,-62.4,17.0,0,0.,24.9,0.
308,-62.4,17.25,0,0.,24.9,0.
309,-62.4,17.5,0,0.,24.9,0.
310,-62.4,17.75,0,0.,24.9,0.
311,-62.4,18.0,0,0.,24.9,0.
312,-62.4,18.25,0,0.,24.9,0.
313,-62.4,18.5,0,0.,24.9,0.
314,-62.4,18.75,0,0.,24.9,0.
315,-62.4,19.0,0,0.,24.9,0.
316,-62.4,19.25,0,0.,24.9,0.
317,-62.4,19.5,0,0.,24.9,0.
318,-62.4,19.75,0,0.,24.9,0.
319,-62.4,20.0,0,0.,24.9,0.
320,-62.4,20.25,0,0.,24.9,0.
321,-62.4,20.5,0,0.,24.9,0.
322,-62.4,20.75,0,0.,24.9,0.
323,-62.4,21.0,0,0.,24.9,0.
324,-62.4,21.25,0,0.,24.9,0.
325,-62.4,21.5,0,0.,24.9,0.
326,-62.4,21.75,0,0.,24.9,0.
327,-62.4,22.0,0,0.,24.9,0.
328,-62.4,22.25,0,0.,24.9,0.
329,-62.4,22.5,0,0.,24.9,0.
330,-62.4,22.75,0,0.,24.9,0.
331,-62.4,23.0,0,0.,24.9,0.
332,-62.4,23.25,0,0.,24.9,0.
333,-62.4,23.5,0,0.,24.9,0.
334,-62.4,23.75,0,0.,24.9,0.
335,-62.4,24.0,0,0.,24.9,0.
336,-62.4,24.25,0,0.,24.9,0.
337,-62.4,24.5,0,0.,24.9,0.
338,-62.4,24.75,0,0.,24.9,0.
339,-62.4,25.0,0,0.,24.9,0.
340,-62.4,25.25,0,0.,24.9,0.
341,-62.4,25.5,0,0.,24.9,0.
342,-62.4,25.75,0,0.,24.9,0.
343,-62.4,26.0,0,0.,24.9,0.
344,-62.4,26.25,0,0.,24.9,0.
345,-62.4,26.5,0,0.,24.9,0.
346,-62.4,26.75,0,0.,24.9,0.
347,-62.4,27.0,0,0.,24.9,0.
348,-62.4,27.25,0,0.,24.9,0.
349,-62.4,27.5,0,0.,24.9,0.
350,-62.4,27.75,0,0.,24.9,0.
351,-62.4,28.0,0,0.,24.9,0.
352,-62.4,28.25,0,0.,24.9,0.
353,-62.4,28.5,0,0.,24.9,0.
354,-62.4,28.75,0,0.,24.9,0.
355,-62.4,29.0,0,0.,24.9,0.
356,-62.4,29.25,0,0.,24.9,0.
357,-62.4,29.5,0,0.,24.9,0.
358,-62.4,29.75,0,0.,24.9,0.
359,-62.4,30.0,0,0.,24.9,0.
360,-62.15,0.25,0,0.,24.65,0.
361,-62.15,0.5,0,0.,24.65,0.
362,-62.15,0.75,0,0.,24.65,0.
363,-62.15,1.0,0,0.,24.65,0.
364,-62.15,1.25,0,0.,24.65,0.
365,-62.15,1.5,0,0.,24.65,0.
366,-62.15,1.75,0,0.,24.65,0.
367,-62.15,2.0,0,0.,24.65,0.
368,-62.15,2.25,0,0.,24.65,0.
369,-62.15,2.5,0,0.,24.65,0.
370,-62.15,2.75,0,0.,24.65,0.
371,-62.15,3.0,0,0.,24.65,0.
372,-62.15,3.25,0,0.,24.65,0.
373,-62.15,3.5,0,0.,24.65,0.
374,-62.15,3.75,0,0.,24.65,0.
375,-62.15,4.0,0,0.,24.65,0.
376,-62.15,4.25,0,0.,24.65,0.
377,-62.15,4.5,0,0.,24.65,0.
378,-62.15,4.75,0,0.,24.65,0.
379,-62.15,5.0,0,0.,24.65,0.
380,-62.15,5.25,0,0.,24.65,0.
381,-62.15,5.5,0,0.,24.65,0.
382,-62.15,5.75,0,0.,24.65,0.
383,-62.15,6.0,0,0.,24.65,0.
384,-62.15,6.25,0,0.,24.65,0.
385,-62.15,6.5,0,0.,24.65,0.
386,-62.15,6.75,0,0.,24.65,0.
387,-62.15,7.0,0,0.,24.65,0.
388,-62.15,7.25,0,0.,24.65,0.
389,-62.15,7.5,0,0.,24.65,0.
390,-62.15,7.75,0,0.,24.65,0.
391,-62.15,8.0,0,0.,24.65,0.
392,-62.15,8.25,0,0.,24.65,0.
393,-62.15,8.5,0,0.,24.65,0.
394,-62.15,8.75,0,0.,24.65,0.
395,-62.15,9.0,0,0.,24.65,0.
396,-62.15,9.25,0,0.,24.65,0.
397,-62.15,9.5,0,0.,24.65,0.
398,-62.15,9.75,0,0.,24.65,0.
399,-62.15,10.0,0,0.,24.65,0.
400,-62.15,10.25,0,0.,24.65,0.
401,-62.15,10.5,0,0.,24.65,0.
402,-62.15,10.75,0,0.,24.65,0.
403,-62.15,11.0,0,0.,24.65,0.
404,-62.15,11.25,0,0.,24.65,0.
405,-62.15,11.5,0,0.,24.65,0.
406,-62.15,11.75,0,0.,24.65,0.
407,-62.15,12.0,0,0.,24.65,0.
408,-62.15,12.25,0,0.,24.65,0.
409,-62.15,12.5,0,0.,24.65,0.
410,-62.15,12.75,0,0.,24.65,0.
411,-62.15,13.0,0,0.,24.65,0.
412,-62.15,13.25,0,0.,24.65,0.
413,-62.15,13.5,0,0.,24.65,0.
414,-62.15,13.75,0,0.,24.65,0.
415,-62.15,14.0,0,0.,24.65,0.
416,-62.15,14.25,0,0.,24.65,0.
417,-62.15,14.5,0,0.,24.65,0.
418,-62.15,14.75,0,0.,24.65,0.
419,-62.15,15.0,0,0.,24.65,0.
420,-62.15,15.25,0,0.,24.65,0.
421,-62.15,15.5,0,0.,24.65,0.
422,-62.15,15.75,0,0.,24.65,0.
423,-62.15,16.0,0,0.,24.65,0.
424,-62.15,16.25,0,0.,24.65,0.
425,-62.15,16.5,0,0.,24.65,0.
426,-62.15,16.75,0,0.,24.65,0.
427,-62.15,17.0,0,0.,24.65,0.
428,-62.15,17.25,0,0.,24.65,0.
429,-62.15,17.5,0,0.,24.65,0.
430,-62.15,17.75,0,0.,24.65,0.
431,-62.15,18.0,0,0.,24.65,0.
432,-62.15,18.25,0,0.,24.65,0.
433,-62.15,18.5,0,0.,24.65,0.
434,-62.15,18.75,0,0.,24.65,0.
435,-62.15,19.0,0,0.,24.65,0.
436,-62.15,19.25,0,0.,24.65,0.
437,-62.15,19.5,0,0.,24.65,0.
438,-62.15,19.75,0,0.,24.65,0.
439,-62.15,20.0,0,0.,24.65,0.
440,-62.15,20.25,0,0.,24.65,0.
441,-62.15,20.5,0,0.,24.65,0.
442,-62.15,20.75,0,0.,24.65,0.
443,-62.15,21.0,0,0.,24.65,0.
444,-62.15,21.25,0,0.,24.65,0.
445,-62.15,21.5,0,0.,24.65,0.
446,-62.15,21.75,0,0.,24.65,0.
447,-62.15,22.0,0,0.,24.65,0.
448,-62.15,22.25,0,0.,24.65,0.
449,-62.15,22.5,0,0.,24.65,0.
450,-62.15,22.75,0,0.,24.65,0.
451,-62.15,23.0,0,0.,24.65,0.
452,-62.15,23.25,0,0.,24.65,0.
453,-62.15,23.5,0,0.,24.65,0.
454,-62.15,23.75,0,0.,24.65,0.
455,-62.15,24.0,0,0.,24.65,0.
456,-62.15,24.25,0,0.,24.65,0.
457,-62.15,24.5,0,0.,24.65,0.
458,-62.15,24.75,0,0.,24.65,0.
459,-62.15,25.0,0,0.,24.65,0.
460,-62.15,25.25,0,0.,24.65,0.
461,-62.15,25.5,0,0.,24.65,0.
462,-62.15,25.75,0,0.,24.65,0.
463,-62.15,26.0,0,0.,24.65,0.
464,-62.15,26.25,0,0.,24.65,0.
465,-62.15,26.5,0,0.,24.65,0.
466,-62.15,26.75,0,0.,24.65,0.
467,-62.15,27.0,0,0.,24.65,0.
468,-62.15,27.25,0,0.,24.65,0.
469,-62.15,27.5,0,0.,24.65,0.
470,-62.15,27.75,0,0.,24.65,0.
471,-62.15,28.0,0,0.,24.65,0.
472,-62.15,28.25,0,0.,24.65,0.
473,-62.15,28.5,0,0.,24.65,0.
474,-62.15,28.75,0,0.,24.65,0.
475,-62.15,29.0,0,0.,24.65,0.
476,-62.15,29.25,0,0.,24.65,0.
477,-62.15,29.5,0,0.,24.65,0.
478,-62.15,29.75,0,0.,24.65,0.
479,-62.15,30.0,0,0.,24.65,0.
480,-61.9,0.25,0,0.,24.4,0.
481,-61.9,0.5,0,0.,24.4,0.
482,-61.9,0.75,0,0.,24.4,0.
483,-61.9,1.0,0,0.,24.4,0.
484,-61.9,1.25,0,0.,24.4,0.
485,-61.9,1.5,0,0.,24.4,0.
486,-61.9,1.75,0,0.,24.4,0.
487,-61.9,2.0,0,0.,24.4,0.
488,-61.9,2.25,0,0.,24.4,0.
489,-61.9,2.5,0,0.,24.4,0.
490,-61.9,2.75,0,0.,24.4,0.
491,-61.9,3.0,0,0.,24.4,0.
492,-61.9,3.25,0,0.,24.4,0.
493,-61.9,3.5,0,0.,24.4,0.
494,-61.9,3.75,0,0.,24.4,0.
495,-61.9,4.0,0,0.,24.4,0.
496,-61.9,4.25,0,0.,24.4,0.
497,-61.9,4.5,0,0.,24.4,0.
498,-61.9,4.75,0,0.,24.4,0.
499,-61.9,5.0,0,0.,24.4,0.
500,-61.9,5.25,0,0.,24.4,0.
501,-61.9,5.5,0,0.,24.4,0.
502,-61.9,5.75,0,0.,24.4,0.
503,-61.9,6.0,0,0.,24.4,0.
504,-61.9,6.25,0,0.,24.4,0.
505,-61.9,6.5,0,0.,24.4,0.
506,-61.9,6.75,0,0.,24.4,0.
507,-61.9,7.0,0,0.,24.4,0.
508,-61.9,7.25,0,0.,24.4,0.
509,-61.9,7.5,0,0.,24.4,0.
510,-61.9,7.75,0,0.,24.4,0.
511,-61.9,8.0,0,0.,24.4,0.
512,-61.9,8.25,0,0.,24.4,0.
513,-61.9,8.5,0,0.,24.4,0.
514,-61.9,8.75,0,0.,24.4,0.
515,-61.9,9.0,0,0.,24.4,0.
516,-61.9,9.25,0,0.,24.4,0.
517,-61.9,9.5,0,0.,24.4,0.
518,-61.9,9.75,0,0.,24.4,0.
519,-61.9,10.0,0,0.,24.4,0.
520,-61.9,10.25,0,0.,24.4,0.
521,-61.9,10.5,0,0.,24.4,0.
522,-61.9,10.75,0,0.,24.4,0.
523,-61.9,11.0,0,0.,24.4,0.
524,-61.9,11.25,0,0.,24.4,0.
525,-61.9,11.5,0,0.,24.4,0.
526,-61.9,11.75,0,0.,24.4,0.
527,-61.9,12.0,0,0.,24.4,0.
528,-61.9,12.25,0,0.,24.4,0.
529,-61.9,12.5,0,0.,24.4,0.
530,-61.9,12.75,0,0.,24.4,0.
531,-61.9,13.0,0,0.,24.4,0.
532,-61.9,13.25,0,0.,24.4,0.
533,-61.9,13.5,0,0.,24.4,0.
534,-61.9,13.75,0,0.,24.4,0.
535,-61.9,14.0,0,0.,24.4,0.
536,-61.9,14.25,0,0.,24.4,0.
537,-61.9,14.5,0,0.,24.4,0.
538,-61.9,14.75,0,0.,24.4,0.
539,-61.9,15.0,0,0.,24.4,0.
540,-61.9,15.25,0,0.,24.4,0.
541,-61.9,15.5,0,0.,24.4,0.
542,-61.9,15.75,0,0.,24.4,0.
543,-61.9,16.0,0,0.,24.4,0.
544,-61.9,16.25,0,0.,24.4,0.
545,-61.9,16.5,0,0.,24.4,0.
546,-61.9,16.75,0,0.,24.4,0.
547,-61.9,17.0,0,0.,24.4,0.
548,-61.9,17.25,0,0.,24.4,0.
549,-61.9,17.5,0,0.,24.4,0.
550,-61.9,17.75,0,0.,24.4,0.
551,-61.9,18.0,0,0.,24.4,0.
552,-61.9,18.25,0,0.,24.4,0.
553,-61.9,18.5,0,0.,24.4,0.
554,-61.9,18.75,0,0.,24.4,0.
555,-61.9,19.0,0,0.,24.4,0.
556,-61.9,19.25,0,0.,24.4,0.
557,-61.9,19.5,0,0.,24.4,0.
558,-61.9,19.75,0,0.,24.4,0.
559,-61.9,20.0,0,0.,24.4,0.
560,-61.9,20.25,0,0.,24.4,0.
561,-61.9,20.5,0,0.,24.4,0.
562,-61.9,20.75,0,0.,24.4,0.
563,-61.9,21.0,0,0.,24.4,0.
564,-61.9,21.25,0,0.,24.4,0.
565,-61.9,21.5,0,0.,24.4,0.
566,-61.9,21.75,0,0.,24.4,0.
567,-61.9,22.0,0,0.,24.4,0.
568,-61.9,22.25,0,0.,24.4,0.
569,-61.9,22.5,0,0.,24.4,0.
570,-61.9,22.75,0,0.,24.4,0.
571,-61.9,23.0,0,0.,24.4,0.
572,-61.9,23.25,0,0.,24.4,0.
573,-61.9,23.5,0,0.,24.4,0.
574,-61.9,23.75,0,0.,24.4,0.
575,-61.9,24.0,0,0.,24.4,0.
576,-61.9,24.25,0,0.,24.4,0.
577,-61.9,24.5,0,0.,24.4,0.
578,-61.9,24.75,0,0.,24.4,0.
579,-61.9,25.0,0,0.,24.4,0.
580,-61.9,25.25,0,0.,24.4,0.
581,-61.9,25.5,0,0.,24.4,0.
582,-61.9,25.75,0,0.,24.4,0.
583,-61.9,26.0,0,0.,24.4,0.
584,-61.9,26.25,0,0.,24.4,0.
585,-61.9,26.5,0,0.,24.4,0.
586,-61.9,26.75,0,0.,24.4,0.
587,-61.9,27.0,0,0.,24.4,0.
588,-61.9,27.25,0,0.,24.4,0.
589,-61.9,27.5,0,0.,24.4,0.
590,-61.9,27.75,0,0.,24.4,0.
591,-61.9,28.0,0,0.,24.4,0.
592,-61.9,28.25,0,0.,24.4,0.
593,-61.9,28.5,0,0.,24.4,0.
594,-61.9,28.75,0,0.,24.4,0.
595,-61.9,29.0,0,0.,24.4,0.
596,-61.9,29.25,0,0.,24.4,0.
597,-61.9,29.5,0,0.,24.4,0.
598,-61.9,29.75,0,0.,24.4,0.
599,-61.9,30.0,0,0.,24.4,0.
600,-61.65,0.25,0,0.,24.15,0.
601,-61.65,0.5,0,0.,24.15,0.
602,-61.65,0.75,0,0.,24.15,0.
603,-61.65,1.0,0,0.,24.15,0.
604,-61.65,1.25,0,0.,24.15,0.
605,-61.65,1.5,0,0.,24.15,0.
606,-61.65,1.75,0,0.,24.15,0.
